Set,Audio_ID,Source,Description,Speaker,Gender,Duration (s)
04_Ynsaghey,179,https://www.youtube.com/watch?v=c3hvKk6hixs,Craad hie oo jea? Hie mee dys Crosby,,,23.27
04_Ynsaghey,180,https://www.youtube.com/watch?v=SzKiiwxjwPU,Cre nee oo mairagh my vees eh grianagh?,,,22.94
04_Ynsaghey,181,https://www.youtube.com/watch?v=q7FkCxUFd38,Cre nee oo ec yn jerrey shiaghtin my vees eh grianagh?,,,23.73
04_Ynsaghey,182,https://www.youtube.com/watch?v=EjdR1kJ_qpE,Jean oo cheet dys Rhumsaa my vees eh grianagh?,,,22.22
04_Ynsaghey,183,https://www.youtube.com/watch?v=ssfXCvxZeQ0,Jean oo tannaghtyn sthie my vees eh fliugh?,,,21.85
04_Ynsaghey,184,https://www.youtube.com/watch?v=Mkxh9Sbs1eU,Ta Hall Caine oanluckit ayns shoh,,,22.5
04_Ynsaghey,185,https://www.youtube.com/watch?v=q8Imw4WFf-k,Vel oo rieau er lhiah lioar Hall Caine?,,,23.45
04_Ynsaghey,186,https://www.youtube.com/watch?v=s-thsfOqX4E,Vel oo rieau er nakin ny croshyn shoh?,,,22.29
04_Ynsaghey,187,https://www.youtube.com/watch?v=TZb7zi0nVKE,Quoi ren ny croshyn shoh?,,,21.39
04_Ynsaghey,188,https://www.youtube.com/watch?v=GkFUI9YHvA8,Vel oo rieau er ve ayns Skylley Maghal?,,,21.69
04_Ynsaghey,189,https://www.youtube.com/watch?v=f0EilgzY-T0,Ta mee toiggal beggan Gaelg ,,,23.57
04_Ynsaghey,190,https://www.youtube.com/watch?v=MjIYlFwPbBw,"Mish Juan, shoh my inneen, Charlotte...ta mee braew",,,29.58225
04_Ynsaghey,191,https://www.youtube.com/watch?v=eqbN-mDd9Yg,Ta mee cummal ayns Croit e Caley,,,24.1
04_Ynsaghey,192,https://www.youtube.com/watch?v=pXAkJVlqrEs,S'mie lhiam yn jiass,,,26.94
04_Ynsaghey,193,https://www.youtube.com/watch?v=pE2r49MuN54,keayrt dy row,,,31.63
04_Ynsaghey,194,https://www.youtube.com/watch?v=WaDzdr0xOZE,S'mie lhiam goaill arrane ,,,23.01
04_Ynsaghey,195,https://www.youtube.com/watch?v=nW2i6jQNkUI,S'mie lhiam goaill arrane ayns Gaelg ,,,25.43
04_Ynsaghey,196,https://www.youtube.com/watch?v=S1L_4cBQJW4,T'eh yindyssagh goaill arrane ayns Gaelg ,,,24.78
04_Ynsaghey,197,https://www.youtube.com/watch?v=7pyZi_n2JCY,S'mie lhiam kiaull Manninagh ,,,23.77725
04_Ynsaghey,198,https://www.youtube.com/watch?v=ElBns5PJjhU,Nagh mie lhiat kiaull Manninagh? ,,,25.449125
04_Ynsaghey,199,https://www.youtube.com/watch?v=Q-jL3M7f28M,Shoh my viol ,,,26.215375
04_Ynsaghey,200,https://www.youtube.com/watch?v=-KydpiBBaEI,Ta mish ayns Balley Keeill Eoin cloie kiaull ,,,26.772625
04_Ynsaghey,201,https://www.youtube.com/watch?v=pHMqzajbRks,Ta Kiaull Manninagh yindyssagh ,,,25.100813
04_Ynsaghey,202,https://www.youtube.com/watch?v=9JoFoPdRNy4,T'eh grianagh as cheh jiu,,,24.56675
04_Ynsaghey,203,https://www.youtube.com/watch?v=0hzCCqDNjD0,Shegin dou cloie kiaull nish ,,,25.054375
04_Ynsaghey,204,https://www.youtube.com/watch?v=lVO1WktwIWY,She Wiggynnagh mish ,,,24.45
04_Ynsaghey,205,https://www.youtube.com/watch?v=LipKLLy-2eg,C'raad ta ny berreenyn? ,,,23.336063
04_Ynsaghey,206,https://www.youtube.com/watch?v=kxgYHFvAEew,Ta mee geearree ram berreenyn ,,,23.57
04_Ynsaghey,207,https://www.youtube.com/watch?v=y_CLP-3J0Yo,Vel oo geearree berreen? ,,,23.45
04_Ynsaghey,208,https://www.youtube.com/watch?v=H_6sXUc1Un8,Nagh vel ny berreenyn jeeaghyn yindyssagh?,,,25.14725
04_Ynsaghey,209,https://www.youtube.com/watch?v=V-Bs3vFJpLU,"Un verreen, daa verreen, tree berreenyn ",,,27.26025
04_Ynsaghey,210,https://www.youtube.com/watch?v=Q86UqhdpIqo,Craad bare lhiat cummal: Yn Cholloo ny Doolish?,,,27.213813
04_Ynsaghey,211,https://www.youtube.com/watch?v=0vPMylXucMM,Craad bare lhiat cummal: Yn Cholloo ny LA?,,,26.052813
04_Ynsaghey,212,https://www.youtube.com/watch?v=xRq5YsVf79Q,Craad bare lhiat shappal: Yn Cholloo ny Paris?,,,25.658063
04_Ynsaghey,213,https://www.youtube.com/watch?v=uK2TLzTmINI,Bee oo ayns Purt le Moirrey mairagh? S'treisht lhiam dy beeym,,,23.173563
04_Ynsaghey,214,https://www.youtube.com/watch?v=Q7P8SohTzGU,Bee oo ayns Rhumsaa mairagh? S'treisht lhiam nagh beeym,,,23.55
04_Ynsaghey,215,https://www.youtube.com/watch?v=929xvQHGLow,Er-lhiam dy bee eh braew as grianagh mairagh,,,23.5
04_Ynsaghey,216,https://www.youtube.com/watch?v=oefTo1VwabU,S'liklee dy bee eh feayr er y twoaie mairagh,,,23.61475
04_Ynsaghey,217,https://www.youtube.com/watch?v=x2BXJ8eTEqA,Ta mee shickyr dy bee eh grianagh ayns Purt le Moirrey Jesarn,,,24.985
04_Ynsaghey,218,https://www.youtube.com/watch?v=Qx8gq34QRnI,Cre gollrish vees yn emshyr mairagh? Bee eh braew,,,23.103875
04_Ynsaghey,219,https://www.youtube.com/watch?v=J46ZqgOWAvw,Cre gollrish vees yn emshyr mairagh? Er-lhiams dy bee eh fliugh,,,23.289625
04_Ynsaghey,220,https://www.youtube.com/watch?v=LzlmoT-xpig,"Soie sheese, my sailt ",,,26.540438
04_Ynsaghey,221,https://www.youtube.com/watch?v=nkTyuIyoYNk,"Shass seose, my sailt  ",,,28.653438
04_Ynsaghey,222,https://www.youtube.com/watch?v=5a876u5T5sg,"Foshil yn giat, my sailt ",,,29.326813
04_Ynsaghey,223,https://www.youtube.com/watch?v=2UY28J04MFs,"Cur yn bluckan dou, my sailt ",,,25.774188
04_Ynsaghey,224,https://www.youtube.com/watch?v=RmdeK0F3DY4,"Cur yn bluckan dou, my sailt (Gura mie ayd) ",,,26.610125
04_Ynsaghey,225,https://www.youtube.com/watch?v=d5ipymtNnwI,Cur yn bluckan er yn chione ,,,26.981625
04_Ynsaghey,226,https://www.youtube.com/watch?v=vTFoZLL64Jo,"Insh dou dty ennym, my sailt ",,,27.306688
04_Ynsaghey,227,https://www.youtube.com/watch?v=XrJ73s2vVpc,"Insh dou c'raad t'ou cummal, my sailt ",,,28.04975
04_Ynsaghey,228,https://www.youtube.com/watch?v=LM7KZoiTD8E,Ec y scoill shoh s'mie lhien cloie Hockee ,,,31.207625
04_Ynsaghey,229,https://www.youtube.com/watch?v=c_WTFwTsZJg,Jeeagh er ny blaaghyn shoh ,,,25.449125
04_Ynsaghey,230,https://www.youtube.com/watch?v=VgAJSmLyT7c,"Soie sheese er y vink , my sailt ",,,31.90425
04_Ynsaghey,231,https://www.youtube.com/watch?v=4bKcgmpClNY,"Cur dou yn gansee, my sailt ",,,29.025
04_Ynsaghey,232,https://www.youtube.com/watch?v=BKjdyNdDmXE,Shegin dooin goll nish ,,,24.891813
04_Ynsaghey,233,https://www.youtube.com/watch?v=o-HOqFFtYZc,Ta shin goll dy valley nish ,,,33.088438
04_Ynsaghey,234,https://www.youtube.com/watch?v=csIJTZuQJ1w,"Soie sheese er y laare, my sailt ",,,34.458438
04_Ynsaghey,235,https://www.youtube.com/watch?v=XP093IS6s4w,C'raad ta Louis? ,,,33.367125
04_Ynsaghey,236,https://www.youtube.com/watch?v=WgiX-bPsPFU,Hee'm shiu reesht ec y Vunscoill ,,,31.9275
04_Ynsaghey,237,https://www.youtube.com/watch?v=D4U3hKe8I_w,"S'mie lhiam Doolish agh cha nel mee geearree cummal ayns Doolish, share lhiam Purt ny h-inshey",,,27.05125
04_Ynsaghey,238,https://www.youtube.com/watch?v=XkBEvH-3hTc,Ta mee ayns Purt ny h-Inshey jiu agh va mee ayns Purt le Moirrey jea,,,26.331438
04_Ynsaghey,239,https://www.youtube.com/watch?v=bp8tbNJrUBI,Cha nel mee ayns Colby nish as cha row mee ayns Colby jea,,,25.216875
04_Ynsaghey,240,https://www.youtube.com/watch?v=F00g5a9eFLo,Cha nel mee ayns Colby nish as cha row mee ayns Colby jea as cha beeym ayns Colby mairagh,,,29.141063
04_Ynsaghey,241,https://www.youtube.com/watch?v=3t0f3fD9sWs,Ta mee ayns Doolish jiu agh va mee ayns Purt le Moirrey jea,,,24.381
04_Ynsaghey,242,https://www.youtube.com/watch?v=9fwcRAcPhMo,Ta mee ayns Doolish jiu agh va mee ayns Purt le Moirrey jea as beeym ayns Colby mairagh,,,27.933625
04_Ynsaghey,243,https://www.youtube.com/watch?v=vnBaQbccbf4,Cha nel mee ayns Colby jiu as cha row mee ayns Colby jea as cha beeym ayns Colby mairagh,,,30.905813
04_Ynsaghey,244,https://www.youtube.com/watch?v=1ttp0w3iDoA,She eeasteyr mish ,,,31.90425
04_Ynsaghey,245,https://www.youtube.com/watch?v=4wiKikgi2Xk,S'mie lhiam gobbraghey er y cheayn ,,,28.258688
04_Ynsaghey,246,https://www.youtube.com/watch?v=EbDgutbqx_c,Nod oo fakin my vaatey? She er my chooyl ayns shoh,,,31.405
04_Ynsaghey,247,https://www.youtube.com/watch?v=e7fxP_eQQwI,V'eh yindyssagh er y cheayn jiu ,,,28.699875
04_Ynsaghey,248,https://www.youtube.com/watch?v=0kKzgHsY_O4,Ta mee my haaue nish as s'mie lhiam goll magh eeastagh,,,27.538875
04_Ynsaghey,249,https://www.youtube.com/watch?v=HMGtys2r_kE,V'eh beggan rastagh er y cheayn jiu ,,,31.3005
04_Ynsaghey,250,https://www.youtube.com/watch?v=XW0yxU3Fx8Y,Mie lhiat breck ny marrey?,,,28.21225
04_Ynsaghey,251,https://www.youtube.com/watch?v=ocB3iSxiaR8,Cre'n sorch eeast s'mie lhiat? ,,,29.025
04_Ynsaghey,252,https://www.youtube.com/watch?v=NyK8UWQFpK4,Shoh my charrey Davy ,,,35.619438
04_Ynsaghey,253,https://www.youtube.com/watch?v=DToW2AU9niw,Cha nel mee ayns Colby nish ta mee ayns Purt ny h-Inshey,,,24.009438
04_Ynsaghey,254,https://www.youtube.com/watch?v=p1DgLWgfQqU,Ta mee ayns Purt ny h-inshey jiu as t'eh beggan feayr  ,,,27.028063
04_Ynsaghey,255,https://www.youtube.com/watch?v=i0QF0IztvYI,T'eh beggan feayr agh cha nel eh ceau fliaghey ,,,28.165813
04_Ynsaghey,256,https://www.youtube.com/watch?v=cgBMn7tV3Hw,T'eh feayr agh cha nel eh rastagh ,,,25.333
04_Ynsaghey,257,https://www.youtube.com/watch?v=WJCZTu8PbsU,Cha nel eh ro-olk ayns Purt ny h-Inshey jiu,,,26.029625
04_Ynsaghey,258,https://www.youtube.com/watch?v=Vd_3nteCE6I,Ta mee feayr jiu agh ta mee maynrey,,,26.215375
04_Ynsaghey,259,https://www.youtube.com/watch?v=_RPPEq8BKTs,T'eh jeeaghyn yindyssagh ayns Purt ny h-Inshey jiu ,,,25.983188
04_Ynsaghey,260,https://www.youtube.com/watch?v=Y8op88ylvJo,T'eh feayr agh chirrym jiu ,,,25.611625
04_Ynsaghey,261,https://www.youtube.com/watch?v=Zo-bZkfqsfs,T'eh feayr agh chirrym jiu as cha nel eh fliugh ,,,28.816
04_Ynsaghey,262,https://www.youtube.com/watch?v=BfOLfNazbc4,Cha nel eh ceau sniaghtey ayns Purt ny h-Inshey jiu,,,26.145688
04_Ynsaghey,263,https://www.youtube.com/watch?v=4lrg9PljlTw,T'eh beggan grianagh jiu agh bodjallagh ,,,27.039688
04_Ynsaghey,264,https://www.youtube.com/watch?v=xCeVZexksUE,Shoh skeeal mychione daa vuggane ,,,28.142563
04_Ynsaghey,265,https://www.youtube.com/watch?v=eq7a4GLgzYQ,"Keayrt dy row, va buggane cummal dy kiune er y cheu heear jeh slieau",,,52.616438
04_Ynsaghey,266,https://www.youtube.com/watch?v=Z-ZJ1GiN8MA,"Ny keayrtyn, loayr ny bugganeyn ry-cheilley trooid towl sy clieau",,,45.905875
04_Ynsaghey,267,https://www.youtube.com/watch?v=DsokF9CUlCo,"Fastyr beg dy row, deam y chied vuggane trooid y towl",,,51.896625
04_Ynsaghey,268,https://www.youtube.com/watch?v=etxtUvy6sqM,She ommidan uss! Deam yn nah vuggane erash,,,52.268125
04_Ynsaghey,269,https://www.youtube.com/watch?v=bwo15rX3Rqw,"Ny cur ommidan orryms, toot mooar as uss, er nonney bee corree ayms ort! ",,,56.099438
04_Ynsaghey,270,https://www.youtube.com/watch?v=IH59-u-TYDs,Va'n buggane elley boirit syn aght cheddin as s'olk va'n cadley echey,,,54.543688
04_Ynsaghey,271,https://www.youtube.com/watch?v=ydPvaKU3Pxc,"Deam eh trooid y towl. She blebbin uss! Dooist oo, ta'n oie goll ersooyl",,,51.571563
04_Ynsaghey,272,https://www.youtube.com/watch?v=KmPC4iwSTjc,"T'ou uss bolvaneagh, she'n laa ta cheet stiagh",,,48.367188
04_Ynsaghey,273,https://www.youtube.com/watch?v=bBHXvZLQt-A,"Lhiggey boght vock bouyran roauyr myr t'ou, deam y chied vuggane",,,44.535875
04_Ynsaghey,274,https://www.youtube.com/watch?v=d57BNR9_qaE,Ren eh troggal clagh smoo as ren eh ceau shen erash,,,49.737188
04_Ynsaghey,275,https://www.youtube.com/watch?v=r-0TKTCmGls,"Boght dy bollagh, she meeyl mooar almoraght uss!",,,48.738688
04_Ynsaghey,276,https://www.youtube.com/watch?v=gy6LORxZl4Y,Cha nel uss agh shenn ooyl ommidagh ta lane dy gheay,,,51.96625
04_Ynsaghey,277,https://www.youtube.com/watch?v=zITYisjDF-8,As t'ou uss cho fliugh as bog as lhiannag arroo ta baiht ayns bainney gyere! ,,,46.417
04_Ynsaghey,278,https://www.youtube.com/watch?v=MVn4sgvFovE,Y keayrt shoh ren en brebbal clagh vooar ass towse jus dy yannoo caghlaa,,,33.6225
04_Ynsaghey,279,https://www.youtube.com/watch?v=5uoS0XFkZ0E,Chouds va'n laa goll shaghey,,,46.57925
04_Ynsaghey,280,https://www.youtube.com/watch?v=WP38sSdErcc,As ny faghidyn dy ve ny s'lhiurey as ny s'lhiurey,,,31.021875
04_Ynsaghey,281,https://www.youtube.com/watch?v=pWPnuftWAVY,Cha ren ny claghyn bentyn rish ny bugganeyn,,,45.766563
04_Ynsaghey,282,https://www.youtube.com/watch?v=2vdasQ5wP58,She brock geayshteenagh mooar-howshagh uss,,,45.580813
04_Ynsaghey,283,https://www.youtube.com/watch?v=EUL7wZB2tTU,Deam yn chied vuggane myr v'eh ceau clagh elley,,,31.417
04_Ynsaghey,284,https://www.youtube.com/watch?v=85Iptp_L2O0,As t'ou dty phie custart boght as breinn as moal as fud-y-cheilley jeh sluight ny baa bwee,,,55.402813
04_Ynsaghey,285,https://www.youtube.com/watch?v=5l1o_7ZqsU8,Ren yn clagh shen smoashal fy-yerrey yn ayrn s'jerree jeh'n clieau,,,32.786625
04_Ynsaghey,286,https://www.youtube.com/watch?v=5ETJ43mFF7U,As son y chied cheayrt ,,,42.306813
04_Ynsaghey,287,https://www.youtube.com/watch?v=oDt26QY-TME,Haghyr shoh kiart myr va'n ghrian goll dy lhie reesht,,,32.949125
04_Ynsaghey,288,https://www.youtube.com/watch?v=b6yMK0WJ-3Q,Ouwatta! As yn chied vuggane ,,,44.652
04_Ynsaghey,289,https://www.youtube.com/watch?v=e2ZSQ_dNH8k,"Yindyssagh, ren yn nah vuggane scredey ",,,47.3455
04_Ynsaghey,290,https://www.youtube.com/watch?v=-YQ_wnu5Mu0,"T'ou uss kiart, she'n laa ta goll ersooyl",,,30.74325
04_Ynsaghey,291,https://www.youtube.com/watch?v=Zfpz1PxZggM,Hooyl ad stiagh dys mean y vrock va jeant oc ,,,47.809938
04_Ynsaghey,292,https://www.youtube.com/watch?v=CFsYhFbbOaM,Va shen aitt dy liooar ren y chied vuggane giggleragh,,,47.066875
04_Ynsaghey,293,https://www.youtube.com/watch?v=OEzBp82A-F4,S'bastagh mychione y clieau,,,32.740188
04_Ynsaghey,294,https://www.youtube.com/watch?v=PvqCJPyUeFQ,Ta mee ayns Balley Chashtal. Ta cashtal ayn.,,,25.100813
04_Ynsaghey,295,https://www.youtube.com/watch?v=ebdguEqqvyE,295 T'eh grianagh ec y traa ayns Balley Chashtal,,,23.893375
04_Ynsaghey,296,https://www.youtube.com/watch?v=oB80bB2MfaA,Ta mee ayns Balley Chashtal agh shegin dou goll dys Colby nish,,,24.822188
04_Ynsaghey,297,https://www.youtube.com/watch?v=7AsxNKe5lVQ,Ta mee ayns Balley Chashtal agh er-lhiam dy nhegin dou goll dys Colby nish,,,27.05125
04_Ynsaghey,298,https://www.youtube.com/watch?v=nQl95QMY5zQ,Cre shegin dhyt jannoo jiu? Shegin dou drappal seose Barrool,,,24.009438
04_Ynsaghey,299,https://www.youtube.com/watch?v=M9XJUmE6EcI,Cre shegin dhyt jannoo jiu? Shegin dou goll shappal,,,22.894938
04_Ynsaghey,300,https://www.youtube.com/watch?v=kFswBV15_j0,Ta mee ayns Balley Chashtal agh cha nel mee geearree tannaghtyn,,,24.706063
04_Ynsaghey,301,https://www.youtube.com/watch?v=QjbbCvUs3WQ,Veign maynrey cummal ayns Balley Chashtal,,,23.3825
04_Ynsaghey,302,https://www.youtube.com/watch?v=O7UOi0K3IOc,Veagh eh yindyssagh cummal ayns Balley Chashtal,,,23.127125
04_Ynsaghey,303,https://www.youtube.com/watch?v=3nnvbc6WfuU,Veagh eh yindyssagh cummal ayns Balley Chashtal agh veagh eh ny share cummal ayns Colby,,,33.577
04_Ynsaghey,304,https://www.youtube.com/watch?v=sLo1P9a1IA0,Beagh oo maynrey cummal ayns Purt Le Moirrey? Veign,,,23.77725
04_Ynsaghey,305,https://www.youtube.com/watch?v=4W1nwoeL-A0,Beagh oo maynrey cummal ayns Purt Le Moirrey? Cha beign ,,,24.055875
04_Ynsaghey,306,https://www.youtube.com/watch?v=SkYGH_5rZGQ,Dy beign berchagh yinnin cummal ayns Rhumsaa,,,23.428938
04_Ynsaghey,307,https://www.youtube.com/watch?v=ftAtym6ifS4,Dy beign berchagh s'liklee dy jinnin cummal ayns Rhumsaa,,,25.170438
04_Ynsaghey,308,https://www.youtube.com/watch?v=aC1YcpDelQk,Craad yinnagh cummal dy beagh oo berchagh?,,,23.336063
04_Ynsaghey,309,https://www.youtube.com/watch?v=9P9IdiyZ4K8,Jinnagh oo cummal ayns Rhumsaa dy beagh oo berchagh?,,,23.498625
04_Ynsaghey,310,https://www.youtube.com/watch?v=kSMbixHjPpk,"Vel paays ort? Ta, ta paays mooar orryms",,,24.427438
04_Ynsaghey,311,https://www.youtube.com/watch?v=J_7oOG-iAD0,C'red t'ou geearree? ,,,27.887188
04_Ynsaghey,312,https://www.youtube.com/watch?v=_8bf_wg_ThM,C'red t'ou geearree? ,,,28.21225
04_Ynsaghey,313,https://www.youtube.com/watch?v=W06ArwcGvRg,C'red t'ou geearree gee nish? ,,,28.537375
04_Ynsaghey,314,https://www.youtube.com/watch?v=VbEwWalfoNw,Vel oo geearree jough? ,,,29.907313
04_Ynsaghey,315,https://www.youtube.com/watch?v=IDxDo3Yv-Kc,Ta'n ennym orrym Ali as s'mie lhiam berreen ,,,26.377875
04_Ynsaghey,316,https://www.youtube.com/watch?v=31UIybRefBM,Shoh my verreen as s'mie lhiam berreen ,,,26.540438
04_Ynsaghey,317,https://www.youtube.com/watch?v=o_YrlAJ_8MQ,Shoh my charrey Ali as shoh my verreen ,,,28.374813
04_Ynsaghey,318,https://www.youtube.com/watch?v=X50JpjMqwlY,C'red t'ou geearree jannoo jiu? ,,,31.254063
04_Ynsaghey,319,https://www.youtube.com/watch?v=q0cLrDsC18o,Row oo ayns Doolish jea? ,,,28.537375
04_Ynsaghey,320,https://www.youtube.com/watch?v=FGLdq3MASfI,Va mee ayns Purt ny h-Inshey jea as ta mee ayns Purt ny h-Inshey jiu gee berreen,,,30.139563
04_Ynsaghey,321,https://www.youtube.com/watch?v=xgLcsvxFcLE,S'mie lhiam gee berreen ayns Purt ny h-Inshey,,,26.88875
04_Ynsaghey,322,https://www.youtube.com/watch?v=8D8BO5UcAy8,S'mie lhiam loayrt Gaelg as gee berreen ayns Purt ny h-Inshey,,,28.189063
04_Ynsaghey,323,https://www.youtube.com/watch?v=Q_xGSR_FS7Q,Shoh daa Wiggynnagh cloie feeal ,,,22.384063
04_Ynsaghey,324,https://www.youtube.com/watch?v=dEYmpnXhnHg,S'liklee nagh jeanym shooyl er Raad ny Foillan nish ,,,23.730813
04_Ynsaghey,325,https://www.youtube.com/watch?v=Sm8wDXjqLfA,Cha jeanym shooyl er Raad ny Foillan nish er y fa dy vel mee litcheragh ,,,26.168938
04_Ynsaghey,326,https://www.youtube.com/watch?v=KnX3shO2cEA,Ta mee goll dys Rhumsaa nish er y fa dy vel mee geearree shappal,,,25.588438
04_Ynsaghey,327,https://www.youtube.com/watch?v=CUGSWpGXxMY,Ta mee goll dys Rhumsaa nish er y fa dy vel mee geearree gee,,,25.170438
04_Ynsaghey,328,https://www.youtube.com/watch?v=oQylSj3koTk,Ta mee goll dys Rhumsaa nish agh s'liklee dy jeanym gimman,,,25.820625
04_Ynsaghey,329,https://www.youtube.com/watch?v=PzcoWk3fpek,Ta mee goll dys Rhumsaa nish agh ta mee shickyr nagh jeanym shooyl,,,27.028063
04_Ynsaghey,330,https://www.youtube.com/watch?v=1VFQzLJ4PCM,Ta murran orrym ,,,23.98625
04_Ynsaghey,331,https://www.youtube.com/watch?v=m1LSoHurKG8,Ta murran orrym agh ta mee dunnal ,,,25.425875
04_Ynsaghey,332,https://www.youtube.com/watch?v=LNcsh1ifAvY,She Manninagh mish ,,,23.939813
04_Ynsaghey,333,https://www.youtube.com/watch?v=OQO2J4vfH0E,She Spanniagh mish ,,,26.586875
04_Ynsaghey,334,https://www.youtube.com/watch?v=DGzQyi7pcOo,She Gobbag mish ,,,26.494
04_Ynsaghey,335,https://www.youtube.com/watch?v=AC2YfxjxiAg,She Germaanagh mish ,,,25.774188
04_Ynsaghey,336,https://www.youtube.com/watch?v=qRGAhPeOvS0,Cha nee toot mish ,,,26.749438
04_Ynsaghey,337,https://www.youtube.com/watch?v=6Y0fLtyrjrY,Cha nee skeet mish ,,,25.774188
04_Ynsaghey,338,https://www.youtube.com/watch?v=STyKXx622Nw,She Gaelgeyr mish ,,,23.846938
04_Ynsaghey,339,https://www.youtube.com/watch?v=qpJT-rCS9hk,Nee bleb uss ghooinney? ,,,33.947563
04_Ynsaghey,340,https://www.youtube.com/watch?v=LZuAJqnkV94,Vel oo rieau er nakin myn-changaroo?,,,29.210688
04_Ynsaghey,341,https://www.youtube.com/watch?v=sYgBVMU8k6I,Vel oo rieau er nakin Buggane? ,,,31.741688
04_Ynsaghey,342,https://www.youtube.com/watch?v=5efoN_Ibfxo,Cha nel mee rieau er nakin Buggane ,,,32.902688
04_Ynsaghey,343,https://www.youtube.com/watch?v=1lf8Z69o-GA,Cha nel mee rieau er nakin yn Moddey Doo as cha nel mee geearree ,,,34.458438
04_Ynsaghey,344,https://www.youtube.com/watch?v=P09ubU5s0ik,Ta shin ayns keeill ayns Balley Keeill Eoin ,,,25.542
04_Ynsaghey,345,https://www.youtube.com/watch?v=GDtlN4Mp2sM,C'red t'ou geearree son yn Nollick? ,,,24.613188
04_Ynsaghey,346,https://www.youtube.com/watch?v=EQgvRc73ElE,Ta shoh Billey y Nollick yindyssagh ,,,26.819063
04_Ynsaghey,347,https://www.youtube.com/watch?v=3T5p-V9DjDk,C'raad ta Jishag y Nollick? ,,,25.820625
04_Ynsaghey,348,https://www.youtube.com/watch?v=2L9pqjQ3Wjc,S'mie lhiam carvallyn ,,,25.449125
04_Ynsaghey,349,https://www.youtube.com/watch?v=VEmQBVH3ag8,Vel oo goll dys yn cheeill mleeaney? ,,,25.100813
04_Ynsaghey,350,https://www.youtube.com/watch?v=ygkQC2EeK6w,S'mie lhiam y Nollick ,,,23.61475
04_Ynsaghey,351,https://www.youtube.com/watch?v=6Y8ojTERtdI,S'mie lhiam Puddin y Nollick ,,,25.588438
04_Ynsaghey,352,https://www.youtube.com/watch?v=IWg-ohQorBE,S'mie lhiam shoh ,,,27.585313
04_Ynsaghey,353,https://www.youtube.com/watch?v=vwspUY8n9ts,She bochilley mish ,,,24.055875
04_Ynsaghey,354,https://www.youtube.com/watch?v=3uXpTRbS1io,S'mie lhiam cloie Gitar ,,,29.744813
04_Ynsaghey,355,https://www.youtube.com/watch?v=Swc9dDbOLns,Jishag y Nollick aboo! ,,,24.381
04_Ynsaghey,356,https://www.youtube.com/watch?v=P4n03a9HC0A,Ta mee jeeaghyn roym lesh y Nollick mleeaney ,,,25.379438
04_Ynsaghey,357,https://www.youtube.com/watch?v=jQpIyCxFTnU,S'mie lhiam Berreen y Nollick ,,,25.263313
04_Ynsaghey,358,https://www.youtube.com/watch?v=S_olMpj5_Fs,Oie vie as caddil dy mie ,,,25.542
04_Ynsaghey,359,https://www.youtube.com/watch?v=96IJk8GJCFI,Nollick Ghennal as blein vie noa ,,,28.096188
04_Ynsaghey,360,https://www.youtube.com/watch?v=xvdGRLeiZcs,S'mie lhiam goll Shelg y Drean,,,25.495563
04_Ynsaghey,361,https://www.youtube.com/watch?v=8C4wfwIr9yM,Cre hooar oo voish Jishag y Nollick?,,,29.21075
04_Ynsaghey,362,https://www.youtube.com/watch?v=UXvZzbbBgt0,Hooar mee ram reddyn mie son y Nollick,,,26.331438
04_Ynsaghey,363,https://www.youtube.com/watch?v=6sinlGiHFbc,S'mie lhiam cloie dub ,,,29.58225
04_Ynsaghey,364,https://www.youtube.com/watch?v=cRsNFRYiACc,Cha nel mee feer vie ec dub,,,25.449125
04_Ynsaghey,01 Track 01 10,https://www.learnmanx.com/media//cowag/01%20Track%2001%2010.m4a,Conversation 01,,,46.62
04_Ynsaghey,02 Track 02 9,https://www.learnmanx.com/media//cowag/02%20Track%2002%209.m4a,Conversation 02,,,43.44
04_Ynsaghey,03 Track 03 9,https://www.learnmanx.com/media//cowag/03%20Track%2003%209.m4a,Conversation 03,,,62.83
04_Ynsaghey,04 Track 04 9,https://www.learnmanx.com/media//cowag/04%20Track%2004%209.m4a,Conversation 04,,,61.37
04_Ynsaghey,05 Track 05 9,https://www.learnmanx.com/media//cowag/05%20Track%2005%209.m4a,Conversation 05,,,127.52
04_Ynsaghey,06 Track 06 9,https://www.learnmanx.com/media//cowag/06%20Track%2006%209.m4a,Conversation 06,,,69.1
04_Ynsaghey,07 Track 07 9,https://www.learnmanx.com/media//cowag/07%20Track%2007%209.m4a,Conversation 07,,,67.96
04_Ynsaghey,08 Track 08 9,https://www.learnmanx.com/media//cowag/08%20Track%2008%209.m4a,Conversation 08,,,89.58
04_Ynsaghey,09 Track 09 9,https://www.learnmanx.com/media//cowag/09%20Track%2009%209.m4a,Conversation 09,,,49.25
04_Ynsaghey,10 Track 10 9,https://www.learnmanx.com/media//cowag/10%20Track%2010%209.m4a,Conversation 10,,,64.64
04_Ynsaghey,11 Track 11 9,https://www.learnmanx.com/media//cowag/11%20Track%2011%209.m4a,Conversation 11,,,90.12
04_Ynsaghey,12 Track 12 9,https://www.learnmanx.com/media//cowag/12%20Track%2012%209.m4a,Conversation 12,,,50.39
04_Ynsaghey,13 Track 13 9,https://www.learnmanx.com/media//cowag/13%20Track%2013%209.m4a,Conversation 13,,,76.09
04_Ynsaghey,14 Track 14 8,https://www.learnmanx.com/media//cowag/14%20Track%2014%208.m4a,Conversation 14,,,95.11
