Filename,Speaker,Manx,English
part nine ' radio and tv'.wav,Adrian Cain,"Cha nel wheesh traa aym's nish son jeeaghyn er stoo er yn çhellveeish ny geaishtagh rish stoo er yn radio, agh s'mie lhiam geaishtagh rish stoo er yn radio gyn dooyt erbee, so ta mee geaishtagh rish yn stoo Manninagh er yn radio, as Mandate 'sy voghrey er Radio Vannin, as s'mie lhiam geaishtagh rish Radio Kiare as ooilley ny claareyn aitt er shen. As s'mie lhiam stoo agglagh er yn çhellveeish, gyn dooyt erbee, gollrish TOWIE as yn lhied, but red- erskyn ooilley, s'mie lhiam Big Bang Theory er E-Kiare, ta shen just yindyssagh; just claare aitt mychione geekyn ta cummal ayns America but t'eh just yindyssagh, so s'mie lhiam- shen yn red ta mee jeeaghyn er son yn chooid smoo, as stoo gollrish Mad Men, as fillymyn, but s'bastagh nagh vel monney traa aym's son jannoo shen ec yn traa t'ayn, but Big Bang Theory, shen yn claare share 'sy theihll. Hayley O'Meara Well, I dont listen to the radio often but sometimes I listen to Moghrey Jedoonee, but I- I like watching Game of Thrones on the television, but, aye, it's a but rude but I like it. And I don't watch anything else, but I like watching films.","I don't have as much time now for watching stuff on the television or listening to stuff on the radio, but I like listening to stuff on the radio, definitely, so I listen to Manx stuff on the radio, and Mandate in the morning on Manx Radio, and I like listening to Radio Four and all the funny shows on there. And I like awful stuff on the television, definitely, like TOWIE and the like, but a thing- above all, I like Big Bang Theory on E4, that's just great; just a comedy about geeks that live in America but it's just great, so I like- that's what I watch for the most part, and stuff like Mad Men, and films, but it's a shame that I don't have much time for doing that at the moment, but Big Bang Theory, that's the best programme in the world. Well, cha nel mee geaishtagh rish yn radio dy mennick agh ny keayrtyn ta mee geaishtagh rish Moghrey Jedoonee, agh ta mee- s'mie lhiam jeeaghyn er Game of Thrones er y çhellveeish, agh, aye, t'eh beggan daaney agh s'mie lhiam eh. As cha nel mee jeeaghyn er red erbee elley, agh s'mie lhiam jeeaghyn er fillymyn."
part nine ' radio and tv'.wav,Julie Matthews,"Ta mee geaishtagh rish Radio Vannin dy mennick ayns y voghrey, yn kied red. Ta mee geaishtagh rish Radio Kiare as Radio Tree as, nish as reesht, Classic FM, son yn cooid smoo.","I often listen to Manx Radio in the morning, first thing. I listen to Radio Four and Radio Three and, now and then, Classic FM, mostly."
part nine ' radio and tv'.wav,Dot Saunders,"Well, cha mie lhiam jeeaghyn er y çhellveeish monney er yn oyr dy vel mee çheu-sthie ec brastyllyn Gaelg ooilley yn traa, agh ta mee jannoo ymmyd jeh iPlayer. So s'mie lhiam claareyn quiss gollrish Q.I. as Have I got News for You, as s'mie lhiam claareyn mychione shenn stoo gollrish Antiques Roadshow ny Upstairs Downstairs, as Downton Abbey. As er y radio s'mie lhiam Radio Kiare agh er y cooid smoo ta mee geaishtagh rish Radio Vannin er yn oyr dy vel eh, er lhiam dy vel eh scanshoil dy feddyn magh dy vel ny raadjyn dooint ny foshlit as stoo gollrish shen. Agh s'mie lhiam geaishtagh rish Yn Archers er Radio Kiare, as cloieyn; s'mie lhiam cloieyn er y radio.","Well, I don't like watching the television much because I'm inside at Manx classes all the time, but I use iPlayer. So I like quiz programmes like Q.I. and Have I Got News for You, and I like programmes about old stuff like Antiques Roadshow or Upstairs Downstairs, and Downton Abbey. And on the radio I like Radio Four but for the most part I listen to Manx Radio because it's, I think it's important to find out that the roads are closed or open and stuff like that. But I like listening to The Archers on Radio Four, and plays; I like plays on the radio."
part nine ' radio and tv'.wav,Jane Martin,"Well, s'mie lhiam geaishtagh rish Radio Vannin eddyr shiaght er y chlag dys lieh oor lurg hoght dy geaishtagh rish ny naightyn, as shen eh. S'mie lhiam tostid ayns my hie. As s'mie lhiam jeeaghyn er yn çhellveeish. Atreih, s'mie lhiam, Corrie as Have I Got News for You, as ooilley'n claare mychione blaaghyn as yn lhied, as, yeah, shen eh. Share lhiam goll magh, as cha mie lhiam jeeaghyn er yn çhellveeish monney.","Well, I like listening to Manx Radio between seven o' clock and half past eight to listen to the news, and that's it. I like silence in my house. And I like watching the television. Sadly, I like Corrie, and Have I Got News for You, and all the programmes about flowers and the like, and, yeah, that's it. I prefer going out, and I don't like watching the television much."
part nine ' radio and tv'.wav,Maralyn Crellin,"Cha nel mee jeeaghyn dy kiart er y çhellveeish. Ta mee jeeaghyn as crittal ec yn un traa, as myr shen cha nel mee jeeaghyn er dy kiarailagh. Ta mee foast jeeaghyn er Corrie - t'eh agglagh agh ta mee foast jeeaghyn er - as s'mie lhiam quissyn as drama as stoo bentyn rish loght, filmynyn ny keayrtyn, agh cha nel mee feer yeean er y çhellveeish. As er y radio ta mee geaishtagh rish Radio Vannin choud's ta mee gimman as ta shen ooilley.","I don't watch the television properly. I watch and knit at the same time, and so I don't watch carefully. I still watch Corrie - it's awful but I still watch it - and I like quizzes, and drama, and things about crime, films sometimes, but I'm not very keen on the television. And on the radio I listen to Manx Radio while I'm driving and that's all."
part nine ' radio and tv'.wav,Ealee Sheard,"My ta traa aym, as my ta mee soie sheese lesh y radio, ta mee prowal dy geaishtagh rish ooilley ny claareyn Gaelgagh gollrish Jamys Jeheiney as Shiaght Laa as ooilley yn stoo myr shen. As, well, cha nel monney traa aym dy soie as jeeaghyn er y çhellveeish agh s'mie lhiam stoo gollrish Big Bang Theory as stoo lesh spotçh as y lhied myr shen, cha nel red erbee feer dramatic ny red erbee; cha nel mee jeeaghyn er Eastenders ny red erbee myr shen; cha nel yn traa aym dy soie sheese dagh shiaghtin ec yn un traa.","If I have time, and if I'm sitting down with the radio, I try to listen to all the Manx programmes like Jamys Jeheiney and Shiaght Laa and all the stuff like that. And, well, I don't have much time to sit and watch the television but I like stuff like Big Bang Theory and things with jokes and the like, nothing very dramatic or anything; I don't watch Eastenders or anything like that; I don't have time to sit down every week at the same time."
part nine ' radio and tv'.wav,Aalin Clague,"Cha nel mee feer jeean er yn çhellveeish; share lhiam geaishtagh rish yn radio. S'mie lhiam geaishtagh rish Radio Kiare tra ta mee coagyrey, as s'mie lhiam geaishtagh rish Radio Tree traaghyn elley, as claareyn gollrish Late Junction as y lhied lesh ram kiaull quaagh.","I'm not very keen on the television; I prefer listening to the radio. I like listening to Radio Four when I'm cooking, and I like listening to Radio Three at other times, and programmes like Late Junction and the like with lots of weird music."
part nine ' radio and tv'.wav,Marie Clague,"Well, s'mie lhiam skeealyn cronneyder voish Loghlyn lhied jeh The Killing as, cre'n- Wallander as y lhied myr shen. As ta mee geaishtagh rish Radio Kiare . . .yn smoo jeh'n laghyn. T'ad cur magh claareyn feer symoil rhym's.","Well, I like detective stories from Norway such as The Killing and, what's the- Wallander and the like. And I listen to Radio Four  most of the days. They put out programmes very interesting to me."
part nine ' radio and tv'.wav,Phil Kelly,"Well, s'mie lhiam jeeaghyn er stoo firrinagh er y çhellveeish; cha nel mee coontey monney jeh Eastenders as yn lhied myr shen, stoo- shennaghys as çheer-oaylleeaght as stoo myr shen, as beggan spoyrt ny keayrtyn. As er y radio? Er y radio ta mee geaishtagh rish Radio Kiare 'sy voghrey, as nish as reesht Radio Vannin, agh ta mee geaishtagh rish claare Shiaght Laa, as Jamys Jeheiney, as stoo ayns Gaelg.","Well, I like watching real things on the television; I don't think much of Eastenders and the like, stuff- history and geography and things like that, and a bit of sport sometimes. And on the radio? On the radio I listen to Radio Four in the morning, and now and then to Manx Radio, but I try to listen to the Shiaght Laa programme, and Jamys Jeheiney, and stuff in Manx."
part nine ' radio and tv'.wav,Geoff Pickles,"Well, s'mie lhiam claareyn mychione shennaghys, as s'mie lhiam drama, as claareyn aitt, er y çhellveeish. Er y radio ta mee geaishtagh rish Radio Tree son y chooid smoo er yn oyr dy by vie lhiam- dy mie lhiam kiaull classicagh. Ta shen feer vie.","Well, I like programmes about history, and I like drama, and comedies, on the television. On the radio I listen to Radio Three mostly because I liked- I like classical music. That's very good."
part nine ' radio and tv'.wav,Derek Phillips,"S'mie lhiam claareyn bentyn rish spoyrt, ny claareyn bentyn rish yn çheer; goll mygeayrt ooilley sorçh dy çheeraghyn 'sy theihll, she. As yn naight, s'mie lhiam jeeaghyn er y naight er yn oyr cha nel mee goaill pabyryn-naight, t'ou toiggal; ta mee geddyn ooilley'n naight eer voish Radio Vannin ny veih yn çhellveeish. Ta.","I like programmes about sport, or about the country; going around all sorts of countries in the world, yeah. And the news, I like watching the news because I don't get newspapers, you know; I get all the news either from Manx Radio or from the television. Yeah."
part nine ' radio and tv'.wav,Doona Lambden,"S'mie lhiam Family Guy as ta mee jeeaghyn eh dagh oie as, neesht, s'mie lhiam Y Simpsons, as ta mee jeeaghyn er BBC breakfast dagh voghrey.","I like Family Guy and I watch it every night and, also, I like The Simpsons, and I watch BBC Breakfast every morning."
part ten 'sport'.wav,Peddyr Hayhurst,"Cha nel monney sym aym er spoyrt er cor erbee. Ta Lucas, my vac, ta eshyn cloie bluckan-coshey. S'mie lesh spoyrt erbee. S'mie lesh bluckan-coshey as eisht t'eh orrym cloie bluckan-coshey ayns y garey agh ta Lucas cosney y varriaght bunnys dagh laa. T'eh reaghit dy vel yn gamman just jeih minnid ayns liurid, jeih minnid son bluckan-coshey dagh laa. Agh cha mie lhiam bluckan-coshey. Cha mie lhiam spoyrt, cha mie lhiam gammanyn er chor erbee.","I don't have much interest in sport at all. Lucas, my son, he plays football. He likes any sport. He likes football and then I have to play football in the garden but Lucas wins almost every day. It's arranged that the game is just ten minutes in length, ten minutes for football every day. But I don't like football. I don't like sport, I don't like games at all."
part ten 'sport'.wav,Annie Kissack,"Cha nel mee cloie spoyrt er chor erbee. Cha nel mee noi spoyrt agh ta- ren mee brishey my abane ec, blein shoh chaie as cha row mee eer abyl dy goll shooyl, as ta shen jannoo orrym. S'mie lhiam shooyl, as shooyl mygeayrt jeeaghyn er y voayl agh cha nel mee son ratçhal, ny roie, ny red erbee myr shen; cha nel mee feer vie ec y lhied jeh shen.","I don't play sport at all. I'm not against sport but- I broke my ankle at, last year and I wasn't even able to go walking, and that bothers me. I like walking, and walking around looking at the place but I don't race, or run, or anything like that; I'm not very good at that sort of thing."
part ten 'sport'.wav,David Fisher,"Tra va mee aeg va mee my roieder. Jeeaghyn orrym nish cha veagh oo smooinaghtyn shen, agh ren mee roie er ny sleityn, Ratçh ny Sleityn, as ren shin jannoo eh tree keayrtyn voish Rhumsaa gys Purt Çhiarn er ny sleityn, as shiaght oor shey minnidyn feed eddyr Rhumsaa as Purt Çhiarn harrish ny sleityn. Ta cooinaght aym er shen. As cha nel mee jannoo monney ny laghyn shoh, agh ta mish yn cloieder share cammag 'sy theihll. Yindyssagh. Ta'n Twoaie dy kinjagh yn varriaght jeh'n gamman shen. Er lhimmey jeh'n nah daa vlein, cha nel shin jannoo ro vie; ta rouyr dy leih 'sy Jiass cloie eh nish. Cha lhisagh shen ve. Agh ta'n Twoaie ny share ec cammag, ta mee braew shickyr, as ta mish cloie shen dagh vlein.","When I was young I was a runner. Looking at me now you wouldn't think that, but I ran in the hills, Mountain Race, and we did that three times from Ramsey to Port Erin on the hills, and seven hours twenty six minutes between Ramsey and Port Erin over the hills. I remember that. And I don't do much these days, but I'm the best cammag player in the world. Amazing. The North is always the winner of that game. Except for the last two years, we aren't doing too well; too many people from the South play it now. That shouldn't be. But the North is better at cammag, I'm dead sure, and I play that every year."
part ten 'sport'.wav,Peddyr Cubberley,"Cha nel, cha mie lhiam spoyrt. Foddey share dou cloie kiaull as y lhied. Shen spoyrt dy liooar, ghooinney.","[I] don't, I don't like sport. I much prefer playing music and the like. That's enough sport, fella."
part ten 'sport'.wav,Claudia Koenig,"Ta mee cloie bluckan-coshey tra ta traa aym agh ta mee gaase beggan shenn nish so cha nel mee cloie dy mennick, agh s'mie lhiam cloie bluckan-coshey as s'mie lhiam shooyl er ny crink, as s'mie lhiam goll magh er roar, agh cha nel mee jannoo shen dy mennick, as s'mie lhiam goll magh ayns finneig marish carrey aym. Shen eh.","I play football when I have time but I'm getting a bit old now so I don't play often, but I like playing football and I like walking in the hills, and I like going out on a bike, but I don't do that often, and I like going out in a kayak with a friend of mine. That's it."
part ten 'sport'.wav,Adrian Cain,"Aye, s'mie lhiam spoyrt. Cha nel mee cloie spoyrt nish. Tra va mee aeg va mee cloie spoyrt ec Castle Rushen as y lhied, as va mee coontey ram jeh criggad as foast s'mie lhiam jeeaghyn er criggad tra ta caa aym's. As s'mie lhiam bluckan-coshey; cha nel mee jeeaghyn er monney bluckan-coshey nish. As tra va mee ayns Lunnin va my charrey, v'eh pohlldal - as mish - Tranmere Rovers, so ta mee cooinaghtyn goll lesh- just goll mygeayrt Lunnin dys ooilley ny stadium ayns Lunnin jeeaghyn er Tranmere Rovers cloie, as va shen yindyssagh, but cha nel mee jannoo shen nish, as cha nel mee er ve ec gamman bluckan-coshey ayns Sostyn rish bleeantyn nish, but, so, gyn dooyrt erbee tra va mee aeg va mee coontey ram jeh spoyrt, as va mee cloie eh but nish ta mee just, well, beggan shenn er lhiam.","Aye, I like sport. I don't play sport now. When I was young I played sport at Castle Rushen and the like, and I thought a lot of cricket and I still like watching cricket when I have a chance. And I like football; I don't watch much football now. And when I was in London my friend, he supported - and me - Tranmere Rovers, so I remember going to- just going around London to all the stadiums in London watching Tranmere Rovers play, and that was great, but I don't do that now, and I haven't been to a football game in England for years now, but, so, definitely when I was young I thought a lot of sport, and I played it, but now I'm just, well, a bit too old I think."
