Audio_ID,Speaker,Manx,English
Disk 5 Track 1,J. T. Kaighin,as v’ad goll dy obbyr ec jees er y chlag as obbragh dys shiaght.,and they were going to work at two o’clock and working to seven.
Disk 5 Track 1,J. T. Kaighin,As v’ad cheet stiagh eisht as geddyn yn shibbyr ayd.,And they were coming in then and getting the supper at you.
Disk 5 Track 1,J. W. Radcliffe,As yn laa harrish.,And the day over.
Disk 5 Track 1,J. T. Kaighin,"As, as va’n laa harrish. As v’ad gobbragh son shey pingyn y laa.","And, and the day was over. And they were working for sixpence the day."
Disk 5 Track 1,J. W. Radcliffe,Shey pingyn.,Sixpence.
Disk 5 Track 1,J. T. Kaighin,Hmm,Hmm
Disk 5 Track 1,J. W. Radcliffe,Row uss rieau giarrey traagh lesh yiarn foldeyragh?,Were you ever cutting hay with a scythe?
Disk 5 Track 1,J. T. Kaighin,What’s that?,What’s that?
Disk 5 Track 1,J. W. Radcliffe,Were you ever cutting hay with a scythe?,Were you ever cutting hay with a scythe?
Disk 5 Track 1,J. T. Kaighin,"Oh, aye. As va ’leih cliaght dy bee buinn ooilley yn, ooilley yn traagh lesh, lesh y, er the Manx for scythe?","Oh, aye. And the people were used to be reaping all the, all the hay with, with the.."
Disk 5 Track 1,J. W. Radcliffe,Yiarn foldeyragh.,Scythe.
Disk 5 Track 1,J. T. Kaighin,"Aye, aye, le’, lesh, lesh yiarn, le’, what’s the Manx of it now?","With, with iron, wi’,"
Disk 5 Track 1,J. W. Radcliffe,Yiarn foldeyragh.,Scythe.
Disk 5 Track 1,J. T. Kaighin,"Lesh yiarn foldeyragh as v’ad buinn ooilley yn traagh, ooilley yn arroo,","With a scythe and they were reaping all the hay, all the corn,"
Disk 5 Track 1,J. T. Kaighin,"as v’ad buinn ooilley va gaase er y, er y boayl, er y boayl oc lesh yiarn foldeyragh.","and they were reaping all that was growing on the, on the place, on their place with a scythe."
Disk 5 Track 1,J. W. Radcliffe,"...foldeyragh. As corranyn neesht, foddee?","...mowing. And a sickle too, perhaps?"
Disk 5 Track 1,J. T. Kaighin,"As v’ad yiarn cor, v’ad giarree, v’ad, tra v’ad giarrey ooilley yn arroo lesh, lesh...","And they were iron, they were cutting, they were, when they were cutting all the corn with..."
Disk 5 Track 1,J. W. Radcliffe,Corran.,A sickle.
Disk 5 Track 1,J. T. Kaighin,"Corran, aye, corran shlieuee,","A sickle, aye, a whetted sickle,"
Disk 5 Track 1,J. W. Radcliffe,Corran shlieuee.,A whetted sickle.
Disk 5 Track 1,J. T. Kaighin,"Corran shlieuee, giarrey ooilley yn arroo lesh corran shlieuee.","A whetted sickle, cutting all the corn with a whetted sickle."
Disk 5 Track 1,J. T. Kaighin,"As va, would be feed buinn lesh corran shlieuee ayns yn un vagher arroo ec yn un traa.","And there were, would be, twenty reaping with sickles in the one field at the one time."
Disk 5 Track 1,J. W. Radcliffe,Dy jarroo.,Indeed.
Disk 5 Track 1,J. T. Kaighin,"Son, as cha row oo geddyn agh shey pingyn y laa.","For, and you were not getting but sixpence the day."
Disk 5 Track 1,J. W. Radcliffe,"Cre’n traa er y vlein v’ad goll gys y traie dys y shaslagh, dy gheddyn y bent son y thoo?","What time in the year were they going to the shore to the bent-grass, to get the bent for the thatch?"
Disk 5 Track 1,J. T. Kaighin,"Oh-oh. Eisht v’ad son, va thieyn, va’n thieyn cliaghtit dy ve ooilley thieyn thooit","Then they were for, houses were, the houses (were) used to be all thatched houses."
Disk 5 Track 1,J. T. Kaighin,as v’ad goll magh dys yn Ayrey dy pull shaslagh son dy thoo’n thieyn.,and they were going out to the Ayres to pull bent-grass for to thatch houses.
Disk 5 Track 1,J. T. Kaighin,"As v’ad thoo yn thieyn as v’ad beaghey ayns thie thooit, thie thooit, as v’ad,","And they were thatching the houses and they were living in a thatched house, thatched house, and they were,"
Disk 5 Track 1,J. T. Kaighin,"as v’eh mie as v’eh, v’eh, as v’eh chirrym as v’ad, as va, as v’eh chirrym as cheh.","And it was good and it was, it was, and it was dry and they were, and was, and it was dry and warm."
Disk 5 Track 1,J. W. Radcliffe,Chirrym as cheh.,Dry and warm.
Disk 5 Track 1,J. T. Kaighin,"Ta, chirrym as cheh.","Yes, dry and warm."
Disk 5 Track 1,J. W. Radcliffe,As row oo jannoo suggane son y thooit?,And were you making straw rope for the thatch?
Disk 5 Track 1,J. T. Kaighin,"As eisht, v’ad eisht lhiggey suggane as lhum.. cur er y, as cur er, y, what’s the Manx of a ball?","And then, then they were letting out straw rope and….putting on the, and putting on the, the,.."
Disk 5 Track 1,J. W. Radcliffe,Bluggan.,Ball
Disk 5 Track 1,J. T. Kaighin,"Aye, luggan, v’ad cur er luggan, as lhiggey eh lesh coonlagh as nane cordail va jees lhiggey jannoo suggane","Aye, ball, they were putting on a ball, and letting it out with straw, and one agreeing there were two letting out the straw rope"
Disk 5 Track 1,J. W. Radcliffe,Kiart.,Right.
Disk 5 Track 1,J. T. Kaighin,As v’ad thoo yn suggane er-ash.,And they were thatching the straw rope back.
Disk 5 Track 1,J. W. Radcliffe,As choud’s va’n thoo shassoo? Son daa vlein…?...na ny smoo?,And how long was the thatch standing? For two years…? Or more?
Disk 5 Track 1,J. T. Kaighin,"Mm? As tra v’eh thooit, v’eh jeeaghyn mie as ny share na thie sclate.","Mm? And when it was thatched, it was looking good and better than a slate roof."
Disk 5 Track 1,J. W. Radcliffe,"Oh, ta. Cre’n fa ta’n moddey gounstyrnee nish?","Oh, yes. Why is the dog barking now?"
Disk 5 Track 1,J. W. Radcliffe,Vel oo clashtyn ny moddee gounstyrnee?,Are you hearing the dogs barking down there? Are you hearing the dogs barking?
Disk 5 Track 1,J. T. Kaighin,"Oh, ah, yn moddey. That’ll be on, won’t it?","Oh, ah, the dog."
Disk 5 Track 1,J. T. Kaighin,"....y margey. Skylley Vreeshey, ec y cheeill.","…the market. Kirk Bride, at the church."
Disk 5 Track 1,J. W. Radcliffe,T’eh ayn nish. Gow er.,It’s in now. Go on.
Disk 5 Track 1,J. W. Radcliffe,Ta.,Yes.
Disk 5 Track 1,J. T. Kaighin,"V’ad cliaghtey ve yn margey ec Skylley Vreeshey ec y cheeill, as v’ad creck yn cabbil, creck yn ollagh,","There used to be a market at Kirk Bride, at the church, and they were selling the horses, selling the cattle,"
Disk 5 Track 1,J. T. Kaighin,"as marg, as dagh ooilley red ec, va ayn. Va jough ayn son dy iu, as va paart jeh, paart jeh’n,","and, and every thing at, was in. there was drink (in) for to drink, and there was some of, some of the,"
Disk 5 Track 1,J. T. Kaighin,paart jeh’n sleih geddyn jough as v’ad geddyn er meshtey as cha row ad geddyn thie ec yn oie,"some of the people getting drink and they were getting drunk, and they were not getting home at (the) night"
Disk 5 Track 1,J. T. Kaighin,"as goaill fastee, er, goaill fastee lo ... lo ...","and taking shelter, on, taking shelter………"
Disk 5 Track 1,J. W. Radcliffe,Cleighyn.,Hedges.
Disk 5 Track 1,J. T. Kaighin,"Goaill, goaill fastee ayns y bayr mooar long... lo ... longside of the cleighyn?","Taking, taking shelter in the big (main) road…"
Disk 5 Track 1,J. W. Radcliffe,Cleighyn.,Hedges.
Disk 5 Track 1,J. T. Kaighin,"Aye, goaill fastee longside the cleighyn as ve, v’ad fud yn oie as v’ad, v’ad geddyn magh,","Aye, taking shelter longside the hedges and being, they were (there) through the night, and they were, they were getting out,"
Disk 5 Track 1,J. T. Kaighin,geddyn thie ayns y moghree as eisht v’ad goll eisht dy ghobbragh ooilley yn laa lurg shen,getting home in the morning and then they were going then to work all the day after that.
Disk 5 Track 1,J. T. Kaighin,as yn kione oc ching.,and their head aching.
Disk 5 Track 1,J. W. Radcliffe,V’ou rieau goll gys y traie er y gorstag?,Were you ever going to the shore on (with) the ground line?
Disk 5 Track 1,J. T. Kaighin,"As va mee cliaghtey mee, tra va mee be.., tra va mee beg, as va mee goll dys y traie,","And I used to, when I was sm.., when I was small, and I was going to the shore"
Disk 5 Track 1,J. T. Kaighin,"as cur yn gorstag magh son eeast. As va main geddyn gibbin as cur er y, er y, son bee er y,","and putting out the ground line out for fish. And we were getting sand eels and putting (them) on the, on the, for food on the"
Disk 5 Track 1,J. T. Kaighin,"er y gorstag son dy gheddyn ad as va mee keayrt goll magh as lesh yn, lesh yn, what’s, lesh yn gorstag as ren yn,","on the ground line for to get them and I was one time going out and with the, with the, what’s, with the ground line and did"
Disk 5 Track 1,J. T. Kaighin,"yn red dy gheddyn yn eeast, ren eh goll ayns y, ayns y, ayns y cast, aye, v’ad geddyn yn eeast as ren ad goaill eh ayns y cast.","the thing to get the fish, it did go, it did go in the, in the, in the cast, aye, they were getting the fish and they did take it in the cast."
Disk 5 Track 1,J. T. Kaighin,"As va cast aym as va eeast mooar, mooar dy liooar oc, eisht son va peiagh ayn.","And there was a cast at me and there was a big fish, big enough at them, then for there was a person in it."
Disk 5 Track 1,J. W. Radcliffe,Cre’n sorch dy eeast?,What sort of fish?
Disk 5 Track 1,J. T. Kaighin,"Peiagh. I was the fisherman caught on the hook, man.",A person.
Disk 5 Track 1,J. W. Radcliffe,Row oo rieau goll er y traie dy feddyn ny gibbinyn?,Were you ever going to the shore to find the sand eels?
Disk 5 Track 1,J. T. Kaighin,Va mee cur lesh goll dys y traie as va corran beg ain as va main purrit through yn geinniagh as tayrn ad,I was bringing going to the shore and there was a little sickle at us and we were putting it through the sand and pulling them
Disk 5 Track 1,J. T. Kaighin,"ass yn genniagh, as v’ad geddyn, tayrn ad ass y genniagh as v’ad lheim eisht as try dy gheddyn ersooyl","out of the sand, and they were getting, pulling them out of the sand, and they were jumping then and trying to get away"
Disk 5 Track 1,J. T. Kaighin,"as va main grip y greim er, lesh y baareyn ain, as chionn as va main abyl.","And we were gripping a hold on (them), with our (finger) tips as tight as we were able."
Disk 5 Track 1,J. W. Radcliffe,As kys row oo cur lesh ad thie?,And how were you bringing them home?
Disk 5 Track 1,J. T. Kaighin,"Oh, lesh, what’s the Manx for m...","Oh, with,..."
Disk 5 Track 1,J. W. Radcliffe,Murlhin.,A wicker basket.
Disk 5 Track 1,J. T. Kaighin,Cur lesh ad thie ayns murlhin beg jeant ass ...what’s the Manx for sallies?,Bringing them home in a little basket made of...
Disk 5 Track 1,J. W. Radcliffe,Sallagh.,Sally.
Disk 5 Track 1,J. T. Kaighin,"Jeant jeh, lesh biljyn, murlhin jeant lesh biljyn son dy freayll ad as cur lesh ad thie. That’s the murlhin done by trees.","Made of, with trees, a basket made with trees for to keep them and bring them home."
Disk 5 Track 1,J. W. Radcliffe,"Va shen jeant ayns y tourey, nagh row? Va shen jeant ayns mean y vlein? V’ou goll er ny gibbinyn","That was done in the summer, wasn’t it? That was done in the middle of the year? You were going on the sand eels"
Disk 5 Track 1,J. T. Kaighin,"Oh, in June, June.",in the middle of the year.
Disk 5 Track 4,N. Maddrell,"Nish, wooinney, gow er. Vel skeeal ayd?","Now, man, go on. Is there a story at you?"
Disk 5 Track 4,N. Maddrell,Vel skeeal ayd?,Is there a story at you?
Disk 5 Track 4,J. Kinvig,Ta.,Yes.
Disk 5 Track 4,N. Maddrell,"Gow er, eisht. Quoi ta beaghey ayns ny..., boayl Bob Kinley?","Go on then. Who is living in the..., Bob Kinley’s place?"
Disk 5 Track 4,J. Kinvig,Eh?,Eh?
Disk 5 Track 4,N. Maddrell,Quoi ta beaghey ayns y boayl Bob Kinley?,Who is living in Bob Kinley’s place?
Disk 5 Track 4,J. Kinvig,"Oh, cha nel peiagh erbee nish.","Oh, there is not anybody now."
Disk 5 Track 4,N. Maddrell,"Oh, cha nel, c’raad t’eh ersooyl eisht?","Oh, no, Where is he away (to) then?"
Disk 5 Track 4,J. Kinvig,"Ersooyl, Purt Chiarn.","Away, Port Erin."
Disk 5 Track 4,N. Maddrell,"Oh, C’red t’eh jannoo aynshen?","Oh, what is he doing there?"
Disk 5 Track 4,J. Kinvig,"Cha s’ayms c’red t’eh jannoo edyr. Ta ooilley’n sleih mygeayrt aynshoh,","I don’t know what he’s doing at all. All the people around here,"
Disk 5 Track 4,N. Maddrell,"Oh, cha nel eh veg share son shen.","Oh, he’s no better for that."
Disk 5 Track 4,N. Maddrell,"Oh, ta shen kiart dy liooar. Vel caardee ayns Ronague nish?","Oh, that is right enough. Is there a smithy in Ronague now?"
Disk 5 Track 4,J. Kinvig,Quoi?,Who?
Disk 5 Track 4,N. Maddrell,Vel caardee ayns Ronague nish?,Is there a smithy in Ronague now?
Disk 5 Track 4,J. Kinvig,Cha nel.,No.
Disk 5 Track 4,N. Maddrell,Na gaaue noadyr?,Nor a smith neither?
Disk 5 Track 4,J. Kinvig,Cha nel.,No.
Disk 5 Track 4,N. Maddrell,"Cre’n boayl t’ou geddyn yn cabbyl, braagyn er y cabbyl?","What place to you get the horse, shoes on the horse?"
Disk 5 Track 4,J. Kinvig,"Er, ayns….","Er, in…."
Disk 5 Track 4,N. Maddrell,Ballabeg?,Ballabeg?
Disk 5 Track 4,J. Kinvig,Cha nel.,No.
Disk 5 Track 4,N. Maddrell,T’eh deyr nish.,It’s dear now.
Disk 5 Track 4,N. Maddrell,T’eh feer deyr nish.,It’s very dear now.
Disk 5 Track 4,J. Kinvig,"Oh, ta.","Oh, yes."
Disk 5 Track 4,T. Leece,T’eh mie cha nel shin cur braagyn er yn ollagh.,It’s good we don’t put shoes on the cattle.
Disk 5 Track 4,N. Maddrell,Cha jinnagh ad jannoo fegooish braagyn.,They would not do without shoes.
Disk 5 Track 4,J. Kinvig,"Oh, cha jean.","Oh, will not."
Disk 5 Track 4,N. Maddrell,Cha nel ad cur braagyn er y chabbil edyr.,They are not putting shoes on the horses at all.
Disk 5 Track 4,T. Leece,V’ad s’lickly dy cur braagyn er ny kiarkyn.,They were likely putting shoes on the hens.
Disk 5 Track 4,N. Maddrell,Va.,Yes.
Disk 5 Track 4,J. Kinvig,Ta mee er n’akin shen roie.,I have seen that before.
Disk 5 Track 4,N. Maddrell,Tra v’ad goll dy scrapey ayns y gharey.,When they were going to scrape in the garden.
Disk 5 Track 4,T. Leece,She.,Yes.
Disk 5 Track 4,J. Kinvig,Arroo.,Corn.
Disk 5 Track 4,N. Maddrell,Tra v’ad goll dys yn arroo.,When they were going to the corn.
Disk 5 Track 4,T. Leece,Vel plaggad ayd foast?,Are there oats at you still?
Disk 5 Track 4,T. Leece,Vel plaggad ayd foast?,Are there oats at you still?
Disk 5 Track 4,J. Kinvig,"Ta, oh, ta.","Yes, oh, yes."
Disk 5 Track 4,N. Maddrell,"Oh, vel?","Oh, are there?"
Disk 5 Track 4,T. Leece,Ta. Va mee jeeaghyn er plaggad jiu foast jus’ ec Kerroo Keil nish.,Yes. I was looking at oats today still just at Kerroo Keil now.
Disk 5 Track 4,J. Kinvig,"Ta, dy lickly.","Yes, likely."
Disk 5 Track 4,T. Leece,"Ta, ram……… foast, my ta.","There’s a lot……still, though."
Disk 5 Track 4,J. Kinvig,"Oh, dy lickly dy vel, chooid smoo jeh’n………..","Oh, likely there is, most of the……….."
Disk 5 Track 4,N. Maddrell,"Jean yn earish feayr shoh assee erbee da ny praaseyn, da ny blaaghyn.?","Will this cold weather do any harm to the potatoes, to the flowers?"
Disk 5 Track 4,J. Kinvig,"Oh, well, cha nel blaaghyn mygeayrt aynshoh foast, ta mee credjal.","Oh, well, there aren’t any flowers around here yet, I believe."
Disk 5 Track 4,N. Maddrell,"Oh, ta palchey, ta palchey er y … thalloo Illiam my ta.","Oh, there are plenty, there are plenty on the……William’s land though."
Disk 5 Track 4,T. Leece,"Oh, ta rio ec ny.., rio ec yn oie","Oh, there is frost at the…..frost at (the) night."
Disk 5 Track 4,J. Kinvig,Ta.,Yes.
Disk 5 Track 4,T. Leece,"Shen ta jannoo.. Va rio riyr, nagh row?","That is doing (it). There was frost last night, wasn’t there?"
Disk 5 Track 4,J. Kinvig,"Cha nel, lickly. V’eh feayr ansherbee.","No, likely. It was cold anyway."
Disk 5 Track 4,N. Maddrell,"Cheeayll, cheeayll mee ad gra jiu dy row, dy row rio er y thalloo, as row yn thalloo bane.","I heard, I heard them saying today that there was, that there was frost on the ground, and the ground was white."
Disk 5 Track 4,N. Maddrell,Cha s’aym edyr. Cha nel eh jannoo monney assee da ny blaaghyn aym foast.,I don’t know at all. It is not doing much damage to my flowers yet.
Disk 5 Track 4,T. Leece,"She, yn ghrian ta jannoo… She, yn ghrian","Yes, the sun is doing… Yes, the sun"
Disk 5 Track 4,N. Maddrell,"Oh, well, cha row monney grian jiu.","Oh, well, there wasn’t much sun today."
Disk 5 Track 4,T. Leece,"Cha row, cha row.","No, no."
Disk 5 Track 4,N. Maddrell,"Vel, vel dy liooar gra shen ta, ta yn red shen... Vel shiuish gra red erbee?","Are, are enough saying that is, that thing is... Are you saying anything?"
